"20","🚨🚨When A Real Thug Loves🚨🚨 ⚠️⚠️VIDEO‼️‼️ Dropping #Tasty #Tuesday 👀👀🤤🤤ooowwww lilleeto ⚠️⚠️🎥🎬EVERYTHING #Shot by mu…",FALSE,0,NA,2019-03-07 23:03:02,TRUE,NA,"1103793204795764747",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","F2Y_MoneyMonta",0,FALSE,FALSE,NA,NA
"21","#Shot check out newcomer @jennytolman #MyWelcomeMat - or as she calls it, her \"what would @dollyparton do\" song!:",FALSE,5,NA,2019-03-07 23:02:41,FALSE,NA,"1103793116413194240",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MorningHangover",2,FALSE,FALSE,NA,NA
"22","It’s 5 o’clock somewhere... #ak #ak47 #centuryarms #rifle #762x39 #shooting #shot #targetshooting #gun #guns…",FALSE,3,NA,2019-03-07 21:28:11,TRUE,NA,"1103769338035793933",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","patspawnandgun",0,FALSE,FALSE,NA,NA
"23","Some sunsets are hard to forget. #mountain #nature #naturephotography #naturelovers #shot #canon #eos #picture #pic…",FALSE,2,NA,2019-03-07 21:27:07,TRUE,NA,"1103769068295733248",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","naudylucenaq",1,FALSE,FALSE,"-71.67166667","-35.42666667"
"24","I have so much love for this man, counting down to the day we go back ❤️ #thursday #potd #nofilter #throwback #uk…",FALSE,0,NA,2019-03-07 21:12:54,TRUE,NA,"1103765491938549760",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","suuunita",0,FALSE,FALSE,NA,NA
"25","East Boston - Report of a person #shot 700 block of Border Street (GSW leg) #Boston",FALSE,4,NA,2019-03-07 20:46:00,FALSE,NA,"1103758720012611597",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChelseaScanner",4,FALSE,FALSE,NA,NA
"26","#AD NEW SHIT‼️ @thefamousar“Big Dog” 🐕 #shot by 📽🎞 @tsimsfilms 💪🏽 #OUTNOW‼️ Make Sure y’all check it out on…",FALSE,0,NA,2019-03-07 20:39:22,TRUE,NA,"1103757049719152641",NA,"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Thefamousar",0,FALSE,FALSE,NA,NA
"27","Art of M'y Cousin 😍😘#photoshooting #instapict #instapic #bestshots #bestshot #snapshots #shot #snap #instapicdaily…",FALSE,1,NA,2019-03-07 20:37:02,TRUE,NA,"1103756462701113344",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Youcef_Soffih",0,FALSE,FALSE,NA,NA
"28","REAL TALK RADIO13 #Police pursuit of man who #shot #officer in #Rockford leads to standoff on I-55..…",FALSE,0,NA,2019-03-07 20:07:59,TRUE,NA,"1103749153690173440",NA,"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","realtalkradio13",0,FALSE,FALSE,NA,NA
"29","Investigators: Indiana boy #shot #trooper dad over video games",FALSE,0,NA,2019-03-07 19:45:09,FALSE,NA,"1103743405732098049",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","WLKYSusanneH",0,FALSE,FALSE,NA,NA
"30","Today’s special: Boilermaker. Five dollars. #evanwilliams #bourbon #schaeferbeer #beer #boilermaker #shot…",FALSE,0,NA,2019-03-07 19:40:02,TRUE,NA,"1103742119083163648",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","theBoozyXtian",0,FALSE,FALSE,NA,NA
"31","@KenyonMartinSr I did a #shot w/ you at a party in Clifton once. Cool Baby! 💰🍹💪🏀🎱",FALSE,0,"KenyonMartinSr",2019-03-07 18:40:54,FALSE,NA,"1103727236274970624","493947419","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MarkGallina",0,FALSE,FALSE,NA,NA
"32","#Repost @janasilao @reposting_insta . . . . SM YOUTH 2019 #styling by me #makeup by @jiaachacruz #hair by…",FALSE,2,NA,2019-03-07 18:15:56,TRUE,NA,"1103720955631685632",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mygirl_3105",3,FALSE,FALSE,NA,NA
"33","I hate sunny days and I hate warm colors, but I love flowers, I love this place, they remind me of you. #shot",FALSE,23,NA,2019-03-07 17:40:41,FALSE,NA,"1103712084041318402",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yomnanouh",0,FALSE,FALSE,NA,NA
"34","#Indiana 11-year-old #boy allegedly #shot #dad for taking away #videogames via @nypost",FALSE,0,NA,2019-03-07 17:22:59,FALSE,NA,"1103707628398628864",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","NYJusticeSeeker",0,FALSE,FALSE,NA,NA
"35","#Jojo with the #Shot assist from big sister #LiLi ... when your sister is your biggest fan‼️💯💪🏾🏆 onlythirdgrader…",FALSE,1,NA,2019-03-07 17:14:00,TRUE,NA,"1103705367781859328",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","sisterhoodlje",0,FALSE,FALSE,NA,NA
"36","Red Stripe Beer Bottle Shot Glasses #redstripe #beer #Jamaica #upcycled #shot #glass #ThursdayThoughts…",FALSE,0,NA,2019-03-07 17:11:57,TRUE,NA,"1103704852956246017",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sundeejo2002",0,FALSE,FALSE,NA,NA
"37","Stance makes up for 40% of your #shot. Make sure you have the perfect #stance with the Talon #TrainingAid.",FALSE,0,NA,2019-03-07 17:00:50,FALSE,NA,"1103702057230499840",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","OjeeGolf",0,FALSE,FALSE,NA,NA
"38","#crummiebeats #nomercy #runupgetdunup #free #rinse #shoot #ya #bubblegoose #shot #maincourse #whosmansisthis…",FALSE,0,NA,2019-03-07 16:46:25,TRUE,NA,"1103698426129252353",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","CRUMMIEBEATS",0,FALSE,FALSE,"-76.34442","36.73918"
"39","Well, there but for the Grass of God go I. #MtG #GoogleTranslatesMtG #TheScorpionGod and I guess I have to tag thi…",FALSE,2,NA,2019-03-07 15:50:30,TRUE,NA,"1103684355124129794",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","GuyWhoWroteThis",0,FALSE,FALSE,NA,NA
"40","【LOVESHOT】 Shoot your love ! #love #shot #war #gun #heart #nowar #art #artist #illustrator #drawing #collage…",FALSE,0,NA,2019-03-07 15:02:40,TRUE,NA,"1103672319052939264",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HOMININAE4",0,FALSE,FALSE,NA,NA
"41","#Florida #Police officer Nouman Raja, who #shot and #Killed stranded black motorist #CoreyJones found #guilty - NBC…",FALSE,1,NA,2019-03-07 14:37:50,TRUE,NA,"1103666069439475712",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CitizenLeary911",0,FALSE,FALSE,NA,NA
"42","Golden Gate Bridge ❤️🌁 . . . #California #USA #GoldenGate #GoldenGateBridge #SanFrancisco #PhotoOfTheDay…",FALSE,0,NA,2019-03-07 14:21:35,TRUE,NA,"1103661978235559937",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","KerlyAvilesM",0,FALSE,FALSE,"-122.47846","37.8183"
"44","Hey Queens 💜 Are you feeling Kelly’s look?!! Is it #Hot 🔥 or #Shot ❌",FALSE,0,NA,2019-03-07 14:08:13,FALSE,NA,"1103658614592540673",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MAttraxtion",0,FALSE,FALSE,NA,NA
"45","🇱🇻 Tag your friend who is from latvia ? . 📷#shot by Klavs Anson . 🔖Mark your photo with #cityvibes and we'll post i…",FALSE,0,NA,2019-03-07 13:52:51,TRUE,NA,"1103654747167432704",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","chilicalifornia",0,FALSE,FALSE,NA,NA
"46","Redweiler SHOT - CHANGE OF NAME #OLIMPSPORTNUTRITION #OLIMP #OLIMPTEAM #olimpsportnutrition #peanutbutter…",FALSE,0,NA,2019-03-07 13:46:17,TRUE,NA,"1103653095433748486",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","olimp_info",0,FALSE,FALSE,NA,NA
"47","Pakistan: Man who exposed 2012 #Kohistan video scandal #shot dead in #Abbottabad #shooting",FALSE,1,NA,2019-03-07 13:26:00,FALSE,NA,"1103647993071321088",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","EsiscTeam",2,FALSE,FALSE,NA,NA
"48","@BloodBunny99 BASICALLY BEST HOUSEHUSBAND EVER. #shot PLEASE LEARN COOKING TOO LUCIO. I can imagine him doing tha…",FALSE,2,"BloodBunny99",2019-03-07 13:23:30,TRUE,"1103646711761723394","1103647363833323521","4516808358","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ShieruRei",0,FALSE,FALSE,NA,NA
"49","@BloodBunny99 No one care about bubs. He can go sealed somewhere else. #shot IKR, IM PRETTY WORRIED ABOUT LUCIO DY…",FALSE,1,"BloodBunny99",2019-03-07 13:21:58,TRUE,"1103646553024036865","1103646974878740482","4516808358","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ShieruRei",0,FALSE,FALSE,NA,NA
"50","🇪🇪🇪🇪🇪🇪 Estonia . 📷#shot by Julius Jansson . 🔖Mark your photo with #cityvibes and we'll post it! . #tallinn #talinn…",FALSE,0,NA,2019-03-07 09:52:41,TRUE,NA,"1103594308052152320",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","chilicalifornia",0,FALSE,FALSE,NA,NA
"51","✨ letstalkaboutboobs x @kluidmagazine #shot by me Link in BIO ✨ . . . #letstalkaboutboobs #jewelry #art…",FALSE,0,NA,2019-03-07 09:49:01,TRUE,NA,"1103593385846140929",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","denissecon2eses",0,FALSE,FALSE,NA,NA
"52","Throwback: A church in Sanremo #sanremo #throwback #photography #EU #throwbackthursday #italia #europe #church…",FALSE,0,NA,2019-03-07 09:27:46,TRUE,NA,"1103588039346085889",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","MattiaGalante",0,FALSE,FALSE,"7.77774454","43.81756233"
"53","Repost @janasilao by @media.repost: SM YOUTH 2019 #styling by me #makeup by @jiaachacruz #hair by @michellepitao…",FALSE,2,NA,2019-03-07 07:54:04,TRUE,NA,"1103564459316920320",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chesca_1186",3,FALSE,FALSE,NA,NA
"54","This is lovely right............ ? 📷photo by me😁 #photography #PhotoOfTheWeek #Brightpraiz #shot",FALSE,0,NA,2019-03-07 07:40:10,FALSE,NA,"1103560957454942209",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","brightpraiseuc1",0,FALSE,FALSE,NA,NA
"55","#UN #Finds #Israel #Intentionally #Shot #Children, #Journalists &amp; the #Disabled During #Gaza #Protests #Indivisible…",FALSE,0,NA,2019-03-07 07:39:26,TRUE,NA,"1103560772666322944",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","curtislwalker",1,FALSE,FALSE,NA,NA
"56","So #inspired by my friend, I took a #shot and making #friedchicken ... next time definitely more #chile and a bit m…",FALSE,0,NA,2019-03-07 07:18:38,TRUE,NA,"1103555540490301440",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","xElleMarkovx",0,FALSE,FALSE,"-118.243","34.0522"
"57","#GOODMORNING NO GIVING UP IN DIFFICULTY 😀📷❤️ #ISTRIA #CROATIA #planet #Earth #countryside #environment #heritage…",FALSE,32,NA,2019-03-07 07:03:45,TRUE,NA,"1103551796235157504",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","drago_karlo",4,FALSE,FALSE,NA,NA
"58","Beautiful and delicious. 🎥 @edward_tanujaya #peoplebrewcoffee #thetrendybarista #tea #coffeequotes #kaldi…",FALSE,0,NA,2019-03-07 06:41:15,TRUE,NA,"1103546133769609221",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","hanstietema",0,FALSE,FALSE,NA,NA
"59","🇱🇻 Uzava, Latvia . 📷#shot by Mareks Stains . 🔖Mark your photo with #cityvibes and we'll post it! . #latvia #riga…",FALSE,0,NA,2019-03-07 05:52:59,TRUE,NA,"1103533985207074816",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","chilicalifornia",0,FALSE,FALSE,NA,NA
"60","Life is like a camera FOCUS, CAPTURE, DEVELOP. #shot #website #capture #cameraman…",FALSE,0,NA,2019-03-07 05:50:20,TRUE,NA,"1103533318832902145",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","emucoupon",0,FALSE,FALSE,NA,NA
"61","Another #drop of water #shot I love how this one took on the feel of being in space. It's just one of my wife's sc…",FALSE,0,NA,2019-03-07 05:28:00,TRUE,NA,"1103527698645823488",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","KyleJerichow",0,FALSE,FALSE,NA,NA
"62","Shot shot shot🍺🍷 #7Mar #7Marzo #Shot #DaniBarranco #Venezuela",FALSE,0,NA,2019-03-07 05:04:33,FALSE,NA,"1103521796605788161",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SoyGaboValbuena",0,FALSE,FALSE,NA,NA
"63","@RANBOY_D_Go @Mason_Foster 2nd down. 1 yard for the first. #shot",FALSE,2,"RANBOY_D_Go",2019-03-07 04:25:20,FALSE,"1103498910985707520","1103511926678597632","701349176","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Coachshawb",1,FALSE,FALSE,NA,NA
"64","#Sacramento #cops who #shot #StephonClark give their side of the story @MailOnline",FALSE,0,NA,2019-03-07 02:10:14,FALSE,NA,"1103477928107671557",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NYJusticeSeeker",0,FALSE,FALSE,NA,NA
"65","Happy 185th Birthday Toronto! 🎈#toronto #hbd #mycity #thesix #photography #landscapephotography #aerial #shot…",FALSE,0,NA,2019-03-07 01:32:42,TRUE,NA,"1103468484795789312",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","Chanman83",0,FALSE,FALSE,"-79.3407","43.7166"
"66","#Shot check out this great track off @realdeewhite new album #SouthernGentleman feat @ashleymcbryde called…",FALSE,1,NA,2019-03-07 01:18:54,TRUE,NA,"1103465009676316672",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MorningHangover",0,FALSE,FALSE,NA,NA
"67","Who says the transition #game is dead? Great read of a developing play. * * 800-231-8295 *…",FALSE,4,NA,2019-03-07 00:29:05,TRUE,NA,"1103452473086242816",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","srsportaquatics",0,FALSE,FALSE,NA,NA
"68","Register here; Lightning Connecticut Future Stars #giving #kids #better #shot…",FALSE,0,NA,2019-03-07 00:00:22,TRUE,NA,"1103445244991979521",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","IslandGardenBB",0,FALSE,FALSE,NA,NA
"69","How 2 Get Representation For Ur Writing ✍🏻 🧸 #screenplay #screenwriter #writers #movie #film #Blockbuster #draft…",FALSE,2,NA,2019-03-06 22:54:12,TRUE,NA,"1103428597015031808",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","marnietodavis",0,FALSE,FALSE,NA,NA
"70","#NewProfilePic #mygirl ready to take on the #world #strong #brave #beautiful #princess showing #monsoon how to real…",FALSE,1,NA,2019-03-06 22:52:30,TRUE,NA,"1103428165484064768",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jojo_jacks",0,FALSE,FALSE,NA,NA
"73","Schumer condemns Omar's 'wrong and hurtful' words -- then takes #shot at McConnell",FALSE,0,NA,2019-03-06 20:58:15,FALSE,NA,"1103399416155832320",NA,"<a href=\"http://newsinn.org\" rel=\"nofollow\">NewsInn.org</a>","NewsInnOfficial",0,FALSE,FALSE,NA,NA
"74","This is an insanely #great #golf #shot!",FALSE,0,NA,2019-03-06 20:41:29,FALSE,NA,"1103395195566022656",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JeffEsTake",0,FALSE,FALSE,NA,NA
"75","#Goodnight , #shot by @huete23 #photography #fotografia #foto #photo #blackandwhite #actor #singer #artist 💥…",FALSE,0,NA,2019-03-06 20:09:01,TRUE,NA,"1103387025779101697",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","sergyorey",0,FALSE,FALSE,"-3.68333","40.4"
"76","Sweet Natalia 🖤 . . @Laverbeke 🔥 for loreal_es 🌟 #portrait #blackandwhitehumansphotos #fashion #photography…",FALSE,0,NA,2019-03-06 20:06:56,TRUE,NA,"1103386503336656904",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","omarayyashi",0,FALSE,FALSE,NA,NA
"77","For more information go to . . #shot",FALSE,0,NA,2019-03-06 19:28:37,FALSE,NA,"1103376858400415744",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","URBANSPOTLITE",0,FALSE,FALSE,NA,NA
"78","Proud to be a part of this film!#johnfordactor #triplefrontier #charliehunnamstuntdouble #charliehunnam #ironhead…",FALSE,37,NA,2019-03-06 18:54:59,TRUE,NA,"1103368394693197824",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JohnFordActor",12,FALSE,FALSE,NA,NA
"80","Proud to be a part of this film!#johnfordactor #triplefrontier #charliehunnamstuntdouble #ironhead #lights #camera…",FALSE,1,NA,2019-03-06 18:44:41,TRUE,NA,"1103365800797319169",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","JohnFordActor",0,FALSE,FALSE,NA,NA
"81","Another #shot from the incredible @mikeshinoda yesterday in Hannover. The show was amazing! Who was there you guys?…",FALSE,0,NA,2019-03-06 18:28:28,TRUE,NA,"1103361723099242497",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","InSch1990",0,FALSE,FALSE,NA,NA
"82","1st clip of #new #video has been #shot! #vlog # 2 should be around the #corner! Let’s see some of my #city?!",FALSE,0,NA,2019-03-06 17:45:15,FALSE,NA,"1103350846107123712",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","FrenchForrestt",0,FALSE,FALSE,NA,NA
"83","#GOODNIGHT SUNSET IN QUIET #HARBOR 😀📷❤️ #ISTRIA #CROATIA #planet #Earth #countryside #environment #heritage…",FALSE,75,NA,2019-03-06 17:44:03,TRUE,NA,"1103350543445966848",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","drago_karlo",14,FALSE,FALSE,NA,NA
"84","In the #gym #hooper #athlete #basketball #handles #lafitness #grindtime #atlanta #and1 #crossover #fitness #elite…",FALSE,0,NA,2019-03-06 17:21:13,TRUE,NA,"1103344796071010304",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","Mezmorize120",0,FALSE,FALSE,NA,NA
"85","Knowledge is Key #Shot #Up #Fortnite #XboxShare",FALSE,5,NA,2019-03-06 17:02:13,FALSE,NA,"1103340015721959427",NA,"<a href=\"http://www.xbox.com/en-US/\" rel=\"nofollow\">Xbox One Social</a>","viciouskill3rs",1,FALSE,FALSE,NA,NA
"86","👐 Handy Tip! 👐 Hold your breath whilst taking the shot! Your body moves while inhaling or exhaling can move the #shot off target!",FALSE,0,NA,2019-03-06 17:01:33,FALSE,NA,"1103339848184877057",NA,"<a href=\"http://socialserver.net\" rel=\"nofollow\">SocialMediaServer</a>","ArmaLaser_Inc",0,FALSE,FALSE,NA,NA
"87","Join 13 people right now at \"Health coverage loses its booster shot after funding runs out for this media critic\"…",FALSE,0,NA,2019-03-06 17:01:04,TRUE,NA,"1103339724733726720",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","tech_cheers",0,FALSE,FALSE,NA,NA
"89","Miss out on tickets to #Hamilton? Well here's your next #shot as we bring original Hamilton cast-member Leslie Odom…",FALSE,2,NA,2019-03-06 16:48:20,TRUE,NA,"1103336520289865728",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","DallasSymphony",0,FALSE,FALSE,NA,NA
"90","College Thursday starting March 14, @lounge_culture #thursday #friday #saturday #internationalspot #greensboro…",FALSE,0,NA,2019-03-06 16:40:57,TRUE,NA,"1103334666000572416",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lounge_culture",0,FALSE,FALSE,NA,NA
"91","#↑TV #Shot #Pub \"TRASH\" #Lap dance #Krokmitten feat Actrice ASW via @YouTube",FALSE,0,NA,2019-03-06 16:29:00,FALSE,NA,"1103331656776273921",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ma3kro",0,FALSE,FALSE,NA,NA
"92","Texas #cop #shot by homeowner who thought it was an intruder",FALSE,0,NA,2019-03-06 16:02:59,FALSE,NA,"1103325108251299840",NA,"<a href=\"http://liberalforum.net\" rel=\"nofollow\">Liberal Forum Political Chat</a>","Liberal_Forum",0,FALSE,FALSE,NA,NA
